rbd|codEdu|nombre|matemática1|matemática2|lectura|ciencias|historia|nem|ranking|promedio|dep|nse|posPromedio|posMatemática1|posMatemática2|posLectura|posCiencias|posHistoria|posNem|posRanking|región|comuna
25781|510|COLEGIO BICENTENARIO ARZOBISPO CRESCENTE ERRÁZURIZ|588.5|362.4|530.1|431|441.3|606.3|629.7|532.2167664670659|P. C/Subv|Medio|3551|1222|2450|2655|2518|2541|3710|3671|RM|Puente Alto
25783|410|COLEGIO POLIVALENTE ARZOBISPO MANUEL VICUÑA|578.9|365.8|529.1|486.3|418.7|699.6|725.8|567.5231707317073|P. C/Subv|Bajo|2417|1392|2264|2682|905|3228|2005|1934|RM|San Joaquín
25785|310|COLEGIO PARTICULAR ROYAL AMERICAN SCHOOL|641.8|388.7|675.7|488.1|582.5|785.7|815.5|652.735761589404|P. S/Subv|Medio Alto|534|592|1342|336|870|334|570|488|RM|Maipú
25790|410|COLEGIO POLIVALENTE DIEGO PORTALES DE MAIPÚ|507.4|324.6|512.2|409.3|462.6|599.9|625.8|528.1311475409836|P. C/Subv|Bajo|3654|3342|3907|3069|3503|1897|3770|3709|RM|Maipú
25795|310|COLEGIO PARTICULAR BLUMENTHAL|539.2|354.1|572.1|459.4|466|690|705|572.8128712871287|P. C/Subv|Medio Bajo|2213|2363|2933|1675|1510|1785|2202|2384|RM|Talagante
25798|310|COLEGIO RELIGIOSO SANTA MARGARITA|544.1|405.7|547|489.2|469.2|661.6|684.8|577.5822510822511|P. C/Subv|Medio|2059|2222|919|2244|852|1703|2811|2823|RM|San Miguel
2579|310|INSTITUTO REGIONAL FEDERICO ERRÁZURIZ|694.7|464.5|660.1|540.1|532.2|750.7|757.4|658.8803672316385|P. C/Subv|Medio|488|350|378|425|393|648|1035|1336|LI|Santa Cruz
257|310|COLEGIO CHUQUICAMATA|751.7|510.3|701.4|592.5|661.3|808.5|818.2|715.2720238095238|P. S/Subv|Alto|205|209|224|232|210|112|361|457|AN|Calama
25804|310|COLEGIO PARTICULAR ANTUPIRÉN|613.5|406|628.6|499|481.5|688.3|706.9|601.6080672268909|P. C/Subv|Medio Alto|1375|856|903|696|714|1426|2234|2347|RM|Peñalolén
2580|310|LICEO MARÍA AUXILIADORA|603.1|386.4|603.3|491.5|505.2|820.3|832.2|643.7009523809525|P. C/Subv|Medio|616|995|1414|1092|818|943|279|327|LI|Santa Cruz
25812|363|LICEO MUNICIPAL DE ADULTOS PEDRO J. RODRÍGUEZ|475.3|309|427.8|359|365.3|653.6|688.1|519.3441176470589|Público|Medio Bajo|3828|3985|4011|4134|4186|4140|2959|2749|RM|Lampa
25814|310|COLEGIO SAYÉN|545.5|347.6|577.4|445.4|464.9|645.9|687.4|569.4703703703703|P. C/Subv|Medio|2351|2174|3241|1565|1990|1820|3089|2763|RM|Melipilla
25818|363|COLEGIO PARTICULAR DE ADULTOS INSTITUTO ICEL|508.6|350.6|515.3|427.6|472|599.4|613.1|531.7461625282167|P. C/Subv|Medio|3561|3306|3109|2991|2673|1641|3775|3841|RM|Santiago
25824|410|LICEO SERGIO SILVA VASCUÑÁN|545.9|354.6|575.2|439.9|462.6|633.9|663.4|548.0987878787879|P. C/Subv|Bajo|3090|2161|2902|1615|2168|1897|3283|3187|RM|La Pintana
25824|510|LICEO SERGIO SILVA VASCUÑÁN|550.3|374|555.3|441.5|465.9|571.1|587.8|534.638219895288|P. C/Subv|Bajo|3488|2053|1891|2048|2128|1788|3995|4009|RM|La Pintana
25825|310|COLEGIO SAN MIGUEL ARCÁNGEL DE LAS CONDES|808.4|531.2|733.8|631.6|672.4|788.6|791.1|725.4247422680413|P. S/Subv|Alto|175|99|175|120|132|97|545|785|RM|Las Condes
25826|310|COLEGIO ADVENTISTA LA FLORIDA|657.4|377|653.8|518.1|546|780.2|860.7|664.0244680851064|P. C/Subv|Medio Alto|446|498|1778|463|536|528|630|156|RM|La Florida
25829|310|COLEGIO PARTICULAR SAN ADRIÁN DE QUILLICURA|645.6|463.1|624.7|533.4|493.6|750|770.1|644.53203125|P. C/Subv|Medio Alto|610|571|387|751|424|1163|1048|1106|RM|Quilicura
25832|310|COLEGIO PARTICULAR PAN AMERICAN COLLEGE SANTIAGO|602|379.8|602.5|462.1|496.9|690.3|708.6|590.9926229508197|P. S/Subv|Medio Alto|1677|1015|1654|1109|1432|1095|2198|2309|RM|San Miguel
25839|310|ESCUELA BÁSICA Y ESPECIAL CELEI|580.2|328|590|294|529|845.8|914.3|666.058064516129|P. C/Subv|Medio|431|1370|3850|1307|4199|673|155|11|RM|Lo Prado
2583|310|LICEO DE LOLOL|557.7|349.3|534.6|436.4|436.4|775.1|782.6|599.6811320754719|Público|Bajo|1419|1866|3163|2548|2273|2686|706|909|LI|Lolol
2583|710|LICEO DE LOLOL|441.1|395|458.8|377.4|383.1|612.4|644.9|516.5692307692308|Público|Bajo|3880|4197|1166|3968|4138|4000|3616|3460|LI|Lolol
25842|310|COLEGIO DIVINA PASTORA|653.5|431.5|670.8|504.7|595.4|839.5|854.1|676.8263636363636|P. S/Subv|Alto|353|519|593|368|652|284|180|187|RM|La Florida
25843|310|COLEGIO PARTICULAR SAGRADO CORAZÓN DE TALAGANTE|701.1|465.6|667.6|578.6|556.4|791.5|803.6|674.6498701298701|P. C/Subv|Alto|370|321|371|380|245|457|511|612|RM|Talagante
25850|310|COLEGIO DEL VALLE|575.4|385.8|578.3|497.5|493|731.8|742.8|600.0362962962962|P. C/Subv|Medio Alto|1414|1453|1432|1551|730|1175|1351|1621|RM|Maipú
25852|310|COLEGIO DIVINA PASTORA ÑUÑOA|647.8|426|640.8|512.4|568.5|796.7|810|657.6380281690141|P. S/Subv|Alto|500|552|638|566|582|390|464|541|RM|Ñuñoa
25853|310|COLEGIO POLIVALENTE NUEVO HORIZONTE|532.9|409.4|556.4|447.3|450.9|594.5|610.4|538.944|P. C/Subv|Medio Bajo|3374|2555|853|2027|1918|2230|3826|3867|RM|Quilicura
25853|410|COLEGIO POLIVALENTE NUEVO HORIZONTE|598.9|394.9|584|464.8|483.4|642.3|674.5|574.3072727272727|P. C/Subv|Medio Bajo|2147|1065|1174|1445|1358|1394|3152|3012|RM|Quilicura
25853|510|COLEGIO POLIVALENTE NUEVO HORIZONTE|532.5|363.3|511.4|418.7|378.8|538.4|548.4|494.9496183206107|P. C/Subv|Medio Bajo|4108|2570|2400|3093|3085|4049|4143|4165|RM|Quilicura
25853|610|COLEGIO POLIVALENTE NUEVO HORIZONTE|528.6|364.7|551.6|439.8|444.1|694.2|747.4|578.9060483870968|P. C/Subv|Medio Bajo|2022|2680|2337|2136|2170|2458|2125|1516|RM|Quilicura
25855|310|LICEO BICENTENARIO CHACABUCO|657.7|441.5|649.3|518.6|558.2|774.1|782.9|649.3505293551491|Público|Medio|559|496|510|497|533|444|722|905|RM|Colina
25865|310|SAN IGNACIO COLLEGE|569.7|395.7|553.9|448.8|452.2|725.2|745.3|596.141847826087|P. C/Subv|Medio Bajo|1515|1581|1146|2088|1864|2185|1473|1558|RM|San Bernardo
25874|363|COLEGIO DE ADULTOS PARTICULAR VASCO DE GAMA|538.2|381|609.7|413.3|507.6|693.7|726.5|588.1909090909091|P. C/Subv|Medio|1759|2394|1602|968|3314|916|2131|1913|RM|San Miguel
25876|363|COLEGIO CENTRO EDUCACIONAL Y FAMILIAR PRESIDENTE ALTO|481.3|347.8|419.1|407.6|392.3|580.2|611.3|522.3489177489178|P. C/Subv|Medio Bajo|3763|3907|3235|4160|3556|3892|3938|3859|RM|Puente Alto
25882|310|COLEGIO NOBEL GABRIELA MISTRAL|544.3|366.7|539.8|453.1|441.5|687.9|700|562.0688473520249|P. C/Subv|Medio Bajo|2597|2217|2217|2402|1720|2533|2240|2496|RM|San Bernardo
25885|310|COLEGIO INTERCULTURAL TREMEMN|656.9|420.3|645.1|494.9|525.1|805.4|818.3|655.3078167115904|P. C/Subv|Medio Alto|520|501|700|526|770|719|397|454|RM|Maipú
25894|310|COLEGIO MANANTIAL DE SAN MIGUEL|578.1|381.6|593.5|464.6|489.4|777.7|791.5|621.3395833333334|P. C/Subv|Medio Alto|948|1406|1580|1249|1368|1253|663|778|RM|San Miguel
25895|310|COLEGIO SANTIAGO DE PUDAHUEL|574.6|367.6|589.6|463.2|508.6|609.5|623.8|556.9762863534676|P. C/Subv|Medio Bajo|2775|1472|2175|1314|1406|900|3660|3732|RM|Pudahuel
25899|310|LICEO JOSÉ ABELARDO NÚÑEZ Nº 4|546.3|344.9|532.9|416|407.2|622|642.6|532.4268072289157|P. C/Subv|Bajo|3546|2148|3390|2588|3204|3530|3488|3491|RM|Huechuraba
25916|310|ESCUELA BÁSICA SAN SEBASTIÁN DE COLINA|603.1|418.3|620.6|473.2|534.2|689.6|706.4|611.7320241691843|P. C/Subv|Medio|1142|995|735|808|1152|631|2211|2356|RM|Colina
25919|310|ESCUELA BÁSICA NEHUÉN|614.8|393.8|632.8|520.8|509.5|708.1|746.4|628.8476470588236|P. C/Subv|Medio Alto|820|840|1205|650|505|890|1816|1539|RM|Talagante
25921|310|COLEGIO CENTRO EDUCACIONAL ROUSSEAU|563.4|378.3|569.6|457.6|479.4|664.4|689.9|585.2211180124223|P. C/Subv|Medio Bajo|1846|1730|1718|1737|1575|1471|2746|2717|RM|Maipú
25922|310|COLEGIO TERRA AUSTRALIS|618.7|388|576.5|460.5|464.9|669.6|696.2|575.1492424242424|P. C/Subv|Medio|2129|785|1363|1580|1482|1820|2637|2574|RM|Pudahuel
25926|310|COLEGIO POLIVALENTE JERUSALÉN DE LAMPA|552.2|375.1|546|440.6|447.3|647.9|662.6|546.9597051597051|P. C/Subv|Medio Bajo|3121|2000|1845|2263|2147|2356|3051|3209|RM|Lampa
25926|410|COLEGIO POLIVALENTE JERUSALÉN DE LAMPA|556|360.9|547.4|431|439.8|667.7|701.2|563.0756944444444|P. C/Subv|Medio Bajo|2557|1913|2524|2236|2518|2587|2681|2460|RM|Lampa
25929|410|COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA|540.7|354.1|564.8|431.6|445.8|782.9|802.8|622.3171974522293|P. C/Subv|Bajo|930|2318|2933|1847|2497|2409|609|618|RM|Quilicura
25929|510|COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA|556.3|356.4|528.7|411|427.1|753.1|768.5|603.7081967213114|P. C/Subv|Bajo|1317|1906|2804|2689|3425|2963|1007|1136|RM|Quilicura
25932|363|COLEGIO DE ADULTOS LONDON DE LA FLORIDA|513.4|344|506.4|420.2|445|617.7|632.1|572.7272727272727|P. C/Subv|Medio|2217|3171|3415|3202|3016|2429|3542|3639|RM|La Florida
25936|310|COLEGIO NUEVO HORIZONTE DE PUENTE ALTO|534.5|349.9|545.8|446.1|460.2|682.2|709.3|561.8201438848921|P. C/Subv|Medio Bajo|2609|2509|3137|2269|1967|1961|2365|2295|RM|Puente Alto
25938|363|LICEO DE ADULTOS CEIA DE LA PINTANA|460.8|265.9|436.5|375.4|395.6|682.8|714.6|564.3477419354839|Público|Bajo|2514|4108|4093|4110|4151|3828|2353|2174|RM|La Pintana
25944|310|ESCUELA PARTICULAR PARTENÓN COLLEGE|562.7|393.8|555.3|456|493.8|690.7|711.7|577.6992957746479|P. C/Subv|Medio|2054|1745|1205|2048|1631|1157|2193|2239|RM|Peñaflor
25950|510|COLEGIO SEMPER ALTISSIMUS|558.7|370.4|519.7|485.5|462.6|641.4|660.8|551.6434782608696|P. C/Subv|Medio Bajo|2959|1839|2044|2888|924|1897|3169|3231|RM|La Florida
25950|610|COLEGIO SEMPER ALTISSIMUS|528.2|357.5|504.1|417.5|398.3|721.4|744.9|568.083962264151|P. C/Subv|Medio Bajo|2395|2696|2738|3261|3144|3768|1530|1571|RM|La Florida
25951|363|COLEGIO DE ADULTOS CARLEMAPU DE CONCHALÍ|508|397.3|473.4|411.9|422.2|548.5|571.4|502.75483870967736|P. C/Subv|Medio Bajo|4050|3327|1102|3819|3386|3122|4113|4098|RM|Conchalí
25954|310|ESCUELA BÁSICA Y ESPECIAL NUESTRA SEÑORA DE LAS NIEVES|516.6|337.3|498.4|436.9|428.5|665.7|700.9|564.9411764705883|P. C/Subv|Medio Bajo|2491|3080|3642|3383|2250|2916|2720|2472|RM|San Bernardo
25960|363|CENTRO EDUCACIONAL PADRE ALBERTO HURTADO DE SAN BERNARDO|477.1|342.5|455.7|417.7|398.7|567.7|587.6|506.2134146341463|Público|Bajo|4016|3958|3475|3993|3136|3764|4015|4014|RM|San Bernardo
25960|510|CENTRO EDUCACIONAL PADRE ALBERTO HURTADO DE SAN BERNARDO|530.4|369|550.8|456|446.1|651.3|681.8|552.9902953586497|Público|Bajo|2913|2631|2100|2161|1631|2400|2998|2886|RM|San Bernardo
25961|310|COLEGIO PALMARES|776.6|550.5|740.1|588.5|609.8|675.4|687.4|677.1015797788309|P. C/Subv|Medio Alto|351|154|133|100|220|239|2517|2763|RM|Quilicura
25969|310|COLEGIO TERCER MILENIO|601.5|396|608.4|479.1|510|717.3|741.1|613.320783460283|P. C/Subv|Medio|1105|1020|1137|995|1024|882|1615|1645|RM|Quilicura
25977|363|COLEGIO DE ADULTOS SANTA MARIA DEL TRABAJO DE ESTUDIANTES|466.9|335|494.5|422|444.3|662.6|676.8|545.2261363636363|P. C/Subv|Medio|3177|4067|3701|3477|2926|2448|2780|2964|RM|Estación Central
25982|363|CENTRO EDUCACIONAL DE ADULTOS PADRE ALBERTO HURTADO|490.4|345.7|491.3|416.4|452.7|714.9|750.3|560.810843373494|P. C/Subv|Medio Bajo|2650|3740|3352|3537|3188|2169|1669|1466|RM|Padre Hurtado
25984|310|COLEGIO DREYSSE BELSER|514.6|390.1|544.8|454.4|440.6|703.5|725.7|574.2527777777777|P. C/Subv|Medio Bajo|2149|3140|1305|2285|1688|2574|1912|1935|RM|Peñaflor
25988|510|COLEGIO JUAN LUIS UNDURRAGA AÑINAT|586.3|367.4|557.2|433.3|451.3|656.5|669|566.3184115523466|P. C/Subv|Bajo|2445|1262|2186|2005|2409|2218|2910|3100|RM|Quilicura
25988|610|COLEGIO JUAN LUIS UNDURRAGA AÑINAT|499.2|343.9|486.4|397.7|428.8|579.7|584.8|500.24528301886795|P. C/Subv|Bajo|4068|3548|3423|3623|3889|2907|3939|4028|RM|Quilicura
25995|510|CENTRO POLITÉCNICO CARLOS CONDELL DE LA CISTERNA|515.4|345.7|485.4|419.8|390.4|606.8|618.2|520.8482608695651|P. C/Subv|Bajo|3800|3123|3352|3637|3033|3924|3699|3788|RM|La Cisterna
25995|610|CENTRO POLITÉCNICO CARLOS CONDELL DE LA CISTERNA|509.5|349.5|493.6|410|408.9|678.2|695.2|546.2737556561086|P. C/Subv|Bajo|3141|3279|3155|3500|3463|3486|2464|2595|RM|La Cisterna
25999|310|COLEGIO ALICANTE DEL SOL|652.8|457.7|655.2|520.6|540.6|701|714|636.1206440957886|P. C/Subv|Medio Alto|712|524|407|453|510|577|1973|2186|RM|Puente Alto
25|310|COLEGIO CENTENARIO DE ARICA|545.2|393.2|511.6|432.3|425.7|649.5|673.5|548.2333333333333|Público|Medio Bajo|3081|2180|1224|3081|2457|3011|3029|3029|AP|Arica
26001|310|COLEGIO ALICANTE DE LA FLORIDA|717.2|498.4|674.9|603.1|563.5|826.5|832|703.1211838006232|P. C/Subv|Medio Alto|246|275|261|343|191|409|243|328|RM|La Florida
26006|310|COLEGIO ECOLÓGICO PAINE|594.6|375.9|617.1|458.3|505.8|756|790|611.064375|P. C/Subv|Medio|1156|1138|1818|857|1547|933|958|797|RM|Paine
26012|310|COLEGIO BICENTENARIO MODERNO PAINE|537.3|356.4|538.3|419|425.2|611.7|615.5|517.7627604166667|P. C/Subv|Medio Bajo|3860|2418|2804|2441|3071|3031|3633|3814|RM|Paine
26017|310|ESCUELA BÁSICA KING'S SCHOOL|597.6|380.9|595|480.5|485.6|732.9|766.2|614.9490990990992|P. C/Subv|Medio|1076|1089|1613|1228|1002|1343|1334|1187|RM|San Bernardo
26019|363|ESCUELA BÁSICA Y ESPECIAL Nº 2078 GÉNESIS 2005|463.4|347.7|486.2|407.8|452.8|681.9|711.1|568.7712121212121|P. C/Subv|Medio|2377|4088|3239|3628|3543|2166|2377|2251|RM|Peñalolén
26028|310|COLEGIO EMMANUEL HIGH SCHOOL|577.5|365.6|575.1|466.5|454.5|794.7|801.4|606.1170731707317|P. S/Subv|Alto|1259|1416|2278|1617|1321|2120|481|642|RM|La Florida
26030|363|COLEGIO DE ADULTOS INSTITUTO NUEVO BILBAO|596.8|420.4|615.2|511.1|501.7|753.7|767.8|625.9152542372881|P. S/Subv|Medio Alto|866|1107|698|883|590|1002|994|1151|RM|Providencia
26033|310|COLEGIO SAN CARLOS DE QUILICURA|603.7|403|630.7|482.4|513.5|745.2|768.1|624.3520249221184|P. C/Subv|Medio|888|989|973|676|976|837|1131|1145|RM|Quilicura
26035|310|ESCUELA PARTICULAR SAN JOSÉ DE LA MESA|687.5|487.7|627.2|484.5|489|670.8|680.6|608.6374727668846|P. C/Subv|Medio Bajo|1206|377|292|719|938|1263|2615|2903|RM|Lampa
26037|310|COLEGIO LO BARNECHEA BICENTENARIO|610.9|387.3|604.8|466.9|510.5|734.5|767.4|613.0532967032967|Público|Bajo|1112|891|1389|1064|1307|873|1309|1161|RM|Lo Barnechea
26037|410|COLEGIO LO BARNECHEA BICENTENARIO|519.3|385.4|456.1|394.8|328.6|627.3|646.3|508.1424242424243|Público|Bajo|3994|3007|1443|3991|3961|4206|3402|3441|RM|Lo Barnechea
26037|510|COLEGIO LO BARNECHEA BICENTENARIO|504.7|359.4|473.2|398.7|405.6|606.5|625.9|512.8358490566038|Público|Bajo|3933|3413|2640|3822|3860|3581|3706|3707|RM|Lo Barnechea
26037|610|COLEGIO LO BARNECHEA BICENTENARIO|532.7|351.8|480.9|398.3|434.7|666|698.3|539.0953488372094|Público|Bajo|3368|2561|3060|3711|3872|2728|2717|2528|RM|Lo Barnechea
26045|310|ESCUELA SAN PEDRO VALLE GRANDE|544.1|367.9|567.8|444.3|491.5|680.8|704.2|574.8135922330096|P. C/Subv|Medio|2137|2222|2160|1777|2027|1204|2406|2401|RM|Lampa
26046|310|COLEGIO MANQUEHUE CIUDAD DE LOS VALLES|789.3|539.8|732.1|602.9|627|895.9|904.5|758.0029527559055|P. S/Subv|Alto|95|136|157|126|192|185|14|23|RM|Pudahuel
26053|310|COLEGIO ATENAS|634.6|403.1|635.8|526.7|514.3|753.3|776.8|640.9719330855019|P. C/Subv|Medio Alto|647|645|970|617|465|827|999|996|RM|La Florida
26054|363|COLEGIO DE ADULTOS INSTITUTO ROGERIANO|491.9|345.5|471.5|418.4|450.3|675.4|695.2|570.8108333333333|P. C/Subv|Medio Bajo|2304|3709|3364|3845|3100|2245|2517|2595|RM|Puente Alto
26061|363|COLEGIO DE ADULTOS LAURA VICUÑA DE RENCA|522.4|350.9|498|445.5|440.7|555|590.9|519.1173469387755|P. C/Subv|Medio Bajo|3834|2903|3102|3396|1986|2570|4088|3988|RM|Renca
26062|363|COLEGIO ADOLFO SAN JAVIER DE SAN MIGUEL|465.2|0|462.7|426.6|411.8|600|627.6|540.171052631579|P. C/Subv|Medio|3331|4078|4106|3942|2711|3411|3768|3692|RM|San Miguel
26063|363|COLEGIO DE ALTO INSTITUTO HUMBOLDT|499.4|322.7|538.6|405.3|455|615.4|675.9|542.3444444444444|P. C/Subv|Bajo|3267|3541|3920|2431|3664|2100|3576|2981|RM|La Pintana
26075|310|ESCUELA BÁSICA SAN JOSÉ DE PEÑALOLÉN|532.1|378.5|492.5|406.6|400.8|725.7|762|560.0882882882884|P. C/Subv|Medio Bajo|2673|2587|1707|3518|3601|3714|1465|1256|RM|Peñalolén
26080|310|COLEGIO SAINT ANDREW'S|699.6|486.4|660.3|561.7|606.4|758.7|762.9|673.5983870967742|P. S/Subv|Alto|373|326|297|424|300|251|928|1237|RM|Las Condes
26083|310|COLEGIO SAN ALBERTO HURTADO|588.4|388.7|586.8|437.6|512.7|692.4|719.9|602.7243243243242|P. C/Subv|Medio Bajo|1347|1224|1342|1381|2237|847|2152|2063|RM|Quilicura
26083|363|COLEGIO SAN ALBERTO HURTADO|474.8|337.9|428.9|412.9|413.3|542.7|564.1|480.6228882833787|P. C/Subv|Medio Bajo|4166|3990|3624|4130|3338|3369|4135|4124|RM|Quilicura
26084|610|COLEGIO EL BOSQUE DE RENCA|457.8|258.3|503.9|399.1|468.5|618.7|684.6|542.1516129032258|P. C/Subv|Bajo|3273|4127|4094|3265|3844|1726|3528|2831|RM|Renca
26085|363|COLEGIO DE ADULTOS PRESBITERIANO DE MAIPÚ|524.1|343|524.5|418.1|465.3|643.6|682.4|529.7671641791045|P. C/Subv|Medio|3619|2834|3456|2781|3110|1806|3130|2870|RM|Maipú
26087|363|COLEGIO DE ADULTOS HERNANDO DE MAGALLANES|522.6|361.5|541.9|424.4|485.8|580.6|587.8|534.860824742268|P. C/Subv|Medio|3483|2894|2493|2352|2816|1340|3936|4009|RM|La Florida
26092|310|COLEGIO PEUMAYÉN|565.3|377.7|587.5|445|485.4|720.7|747.5|592.9911971830986|P. C/Subv|Medio Alto|1622|1683|1748|1363|2007|1348|1550|1514|RM|Padre Hurtado
26094|310|COLEGIO LAS AMÉRICAS DE PAINE|556.9|336.2|546.6|462.8|399.7|718.2|741.6|575.9685393258427|P. C/Subv|Medio Bajo|2102|1887|3674|2252|1418|3745|1593|1641|RM|Paine
26110|310|COLEGIO SANTIAGO QUILICURA|573.5|371.9|579.2|457.8|458.8|712.1|727.9|576.152408477842|P. C/Subv|Medio|2097|1488|1972|1535|1565|1996|1721|1884|RM|Quilicura
26115|310|COLEGIO TUPA HUE|572.8|358.8|584.7|466.4|509.5|683.9|710|579.9376425855513|P. C/Subv|Medio|1994|1497|2674|1430|1323|890|2328|2284|RM|Puente Alto
26117|310|ESCUELA BÁSICA N° 149 SAN MARCEL|543.7|379.7|552.5|439.8|438.3|654.2|668.1|553.9548262548262|P. C/Subv|Medio Bajo|2862|2238|1657|2119|2170|2636|2947|3116|RM|Buin
2612|310|LICEO SAN JOSÉ DEL CARMEN|583.2|420.6|544.2|432.5|469.3|822.8|848.7|624.8722222222223|Público|Bajo|876|1312|695|2300|2447|1698|263|220|LI|Palmilla
2612|510|LICEO SAN JOSÉ DEL CARMEN|516.5|322|510.3|403.6|401.6|674.2|819.2|570.5268656716419|Público|Bajo|2314|3083|3930|3122|3706|3694|2544|444|LI|Palmilla
26134|310|COLEGIO KIMAI|581.8|378.7|554.4|520.3|444.5|828.8|848.8|640.502290076336|P. S/Subv|Alto|655|1338|1704|2074|512|2442|231|218|RM|Las Condes
26135|310|ESCUELA BÁSICA EMPRENDER LA RINCONADA|585.7|384.6|580.6|457.4|456.9|741.4|745.4|596.1342105263159|P. C/Subv|Medio|1516|1270|1475|1509|1580|2038|1198|1557|RM|Lampa
26137|310|COLEGIO DEL REAL|577.1|383.6|594.5|453.1|503.1|749.5|794.2|609.0033112582781|P. C/Subv|Medio|1192|1426|1508|1237|1720|979|1058|733|RM|Maipú
26143|363|COLEGIO DE ADULTOS ANTONIO ACEVEDO|488.6|332.5|463|425.3|414.2|674|697|539.9529411764706|P. C/Subv|Medio Bajo|3338|3785|3756|3938|2774|3342|2548|2556|RM|Pedro Aguirre Cerda
26150|310|COLEGIO FITZROY COLLEGE|558.1|395.2|566.2|453.2|474.5|739.6|769.3|600.5032051282051|P. C/Subv|Medio Bajo|1403|1853|1159|1812|1718|1584|1237|1124|RM|San Bernardo
26155|310|ESCUELA BÁSICA N°2145 COLEGIO DUNALASTAIR DE PEÑALOLÉN|832.7|603.6|754.2|688.1|691.3|878.3|881|781.4829971181556|P. S/Subv|Alto|44|74|64|68|54|63|45|70|RM|Peñalolén
26157|310|LICEO MUNICIPAL BICENTENARIO BÁTUCU|528|352.8|519.6|417|458.8|616.4|639.8|528.647204968944|Público|Medio Bajo|3643|2707|3017|2891|3169|1996|3559|3537|RM|Lampa
26157|410|LICEO MUNICIPAL BICENTENARIO BÁTUCU|508.4|379.5|492.6|434.7|400.8|545.1|570.8|516.7169117647059|Público|Medio Bajo|3877|3310|1665|3515|2347|3714|4128|4102|RM|Lampa
26164|310|COLEGIO SAN JOSÉ DE CERRILLOS|527.9|329.7|515.2|420.1|448.6|637.4|653.2|526.1374999999999|P. C/Subv|Medio Bajo|3697|2712|3815|2995|3023|2309|3231|3349|RM|Cerrillos
26168|310|COLEGIO POLIVALENTE SAN PEDRO DE QUILICURA|577.3|339.7|560.1|409.7|518|706.5|759.8|618.5333333333333|P. C/Subv|Medio Bajo|997|1422|3561|1944|3478|780|1852|1301|RM|Quilicura
26168|410|COLEGIO POLIVALENTE SAN PEDRO DE QUILICURA|533|357.6|506.8|405.7|411.7|619.3|644.2|523.4428571428572|P. C/Subv|Medio Bajo|3745|2553|2733|3191|3645|3414|3523|3469|RM|Quilicura
26201|363|COLEGIO ADULTO EDUCACIONAL|510.9|309|484.8|431|493.1|564.4|569.4|521.915|P. C/Subv|Medio|3776|3232|4011|3649|2518|1174|4037|4109|RM|Maipú
26209|310|COLEGIO SAN JUAN DIEGO DE GUADALUPE|529.4|329.2|505.8|444.3|421.1|565.5|626.3|509.33|P. C/Subv|Bajo|3975|2655|3825|3218|2027|3148|4032|3704|RM|Maipú
26214|363|CENTRO DE EDUCACIÓN DE ADULTOS BERNARDO O'HIGGINS DE MAIPÚ|528.2|338.4|524.8|462|494|594.1|619.2|553.9233333333334|P. C/Subv|Medio|2863|2696|3602|2772|1435|1148|3830|3777|RM|Maipú
26219|410|CENTRO EDUCACIONAL GOYENECHEA|522.3|351|468.5|420.8|418.1|519.8|540|486.5525423728813|P. C/Subv|Bajo|4144|2905|3095|3875|2980|3241|4183|4180|RM|Renca
26225|363|COLEGIO DE ADULTOS ROCKET|494.7|336|472.8|410.4|443.2|489.8|520|470.60434782608695|P. C/Subv|Medio|4188|3651|3678|3828|3448|2486|4212|4205|RM|Macul
26238|310|COLEGIO DEL VERBO DIVINO DE CHICUREO|733.7|522.9|714.1|630.9|612.3|849.4|864.5|728.6514705882354|P. S/Subv|Alto|167|246|191|182|136|230|135|141|RM|Colina
26254|310|COLEGIO SANTA MARÍA GORETTI DE PADRE HURT|542.6|377.6|576.8|458.5|503.1|668.5|682.2|579.515|P. C/Subv|Medio|2005|2266|1754|1575|1536|979|2663|2878|RM|Padre Hurtado
2625|310|LICEO BICENTENARIO VÍCTOR JARA MARTÍNEZ|538.4|404.4|559.3|467.1|452.4|760.1|776.4|615.050352112676|Público|Bajo|1071|2382|945|1958|1300|2179|911|1001|LI|Peralillo
26260|310|LINCOLN COLLEGE PUDAHUEL|607.5|385.1|609.7|482.1|489.1|768.2|786.2|622.4658692185009|P. C/Subv|Medio|927|940|1457|968|981|1261|806|855|RM|Pudahuel
26268|310|COLEGIO SAINT LOUIS SCHOOL|621.8|419.3|636.1|493.3|536|741.1|754.3|635.7699551569507|P. S/Subv|Alto|719|755|714|613|785|613|1201|1395|RM|Maipú
26269|310|COLEGIO ALTO DEL VALLE|580.7|384|574.5|454.8|463.3|656.6|669.2|573.3357142857143|P. C/Subv|Medio|2183|1360|1491|1626|1684|1871|2908|3096|RM|Buin
26272|310|COLEGIO WESTON ACADEMY|651.1|464.4|655.2|536.3|563.8|778|791.6|663.8153605015675|P. S/Subv|Alto|449|534|381|453|411|408|655|777|RM|Quilicura
26274|310|ESCUELA BÁSICA REINA NORTE|489.8|368.3|471|401.7|365|731.5|756.8|545.9107142857143|P. C/Subv|Bajo|3150|3752|2133|3852|3765|4141|1358|1348|RM|Colina
